probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
686,0.5811630630221132,2.483589898371798e-09,2.3432468362180435e-09,1.403430621537545e-10
687,1.434409717079423,4.233904449723959e-07,3.8796143527642577e-07,3.5429009695970126e-08
688,6.048066369365685,0.0021133111259498223,0.0018935980508196144,0.0002197130751302079
689,2.6331598661020434,1.2160132310591811e-05,1.0581825973127208e-05,1.5783063374646037e-06
690,3.3830939143934926,3.6099245249355034e-06,-7.638188621556568e-06,1.1248113146492072e-05
691,2.2995483038904343,3.3019631513990683e-06,2.4951425066039865e-06,8.068206447950819e-07
692,6.190709461735333,0.0019155171162172939,0.0016393628687906667,0.0002761542474266272
693,2.245849431854662,8.845715787521361e-07,6.656530167525164e-09,8.77915048584611e-07
694,6.528275420158806,0.0028557346385556666,0.0025061378120357076,0.000349596826519959
695,1.0983790348298732,7.1457147346072234e-09,-5.57704079265089e-09,1.2722755527258113e-08
696,0.947984352320806,4.1048075611448526e-08,3.8264922686560504e-08,2.7831529248880216e-09
697,7.981653319621927,0.00295232806055148,0.0013155793467166266,0.0016367487138348531
698,2.8163785536393875,3.0876678422036594e-05,2.898762158927792e-05,1.889056832758675e-06
699,2.95070828291965,9.012955722084534e-07,-4.2629129204463505e-06,5.164208492654804e-06
700,2.5752883495469447,9.344898491903693e-06,7.979265947557988e-06,1.365632544345705e-06
701,0.9999783090418839,2.4167613853297048e-08,1.8741863699255248e-08,5.4257501540418e-09
702,4.4632978126508265,1.588017438865792e-06,-6.393269829967431e-05,6.55207157385401e-05
703,10.577985183688986,0.07535966351609269,0.07005424216830682,0.005305421347785874
704,2.4374008817759383,6.119823595004938e-06,5.115498453328578e-06,1.0043251416763595e-06
705,2.9060178531698027,4.049941549293351e-05,3.8544963920461024e-05,1.954451572472485e-06
706,9.211396645037807,0.04105563422357025,0.03886103885452132,0.002194595369048931
707,3.8136935876151767,0.00014694396102593832,0.00013501131410312173,1.1932646922816593e-05
708,3.3019739458588733,7.070355683138094e-05,6.604493689429666e-05,4.658619937084274e-06
709,2.788670601403208,4.0127927366361224e-06,9.051972184069545e-07,3.107595518229168e-06
710,2.244800093645269,4.092809900503402e-08,-1.0037759804008252e-06,1.0447040794058592e-06
711,3.9867722560647234,8.357846215951367e-05,6.159252851047275e-05,2.198593364904092e-05
712,1.417233512615813,5.00937234962059e-07,4.702879787657208e-07,3.064925619633819e-08
713,1.3361769895982323,2.0684977463479582e-07,1.805546474046991e-07,2.6295127230096734e-08
714,13.579787793687728,0.31605478519373265,0.2910507418501796,0.02500404334355305
715,5.461825328915184,8.601993559232093e-06,-0.00020791933357532585,0.00021652132713455795
716,5.327790970565985,0.0017038722629785768,0.001636971088595827,6.690117438274985e-05
